generation,best_fitness,mean_fitness,mean_reward,mean_survival,mean_floor_reached,mean_bosses_defeated,mean_chests_opened,mean_powerups_picked,mean_damage_powerups,mean_range_powerups,mean_speed_powerups,mean_diagonal_powerups,mean_vitality_powerups,mean_damage,mean_gate_distance,mean_best_gate_distance,mean_gate_tile_visits,mean_use_gate_attempts,mean_invalid_use_gate_attempts,mean_boss_damage,mean_boss_hits,mean_boss_health_remaining,mean_floor5_entry_alive,mean_floor5_entry_power_score,mean_alive_attack_bonus,mean_alive_range_bonus,mean_powered_agent_deaths,mean_miniboss_defeated,success_rate,champion_id,elite_ids
85,1072.379150390625,918.8615112304688,759.6310424804688,272.95623779296875,3.25,0.0,4.6875,9.28125,3.25,0.40625,1.34375,0.03125,4.25,37.037498474121094,19.65625,2.0,2.25,51.34375,51.34375,0.0,0.0,0.0,0.0,0.0,0.5208333134651184,0.0625,1.53125,0.0,0.0,3,3 1
86,1088.4505615234375,912.9844970703125,752.1727905273438,278.54376220703125,3.28125,0.0,4.625,9.1875,3.28125,0.34375,1.28125,0.0,4.28125,35.16875076293945,18.5,2.0,2.28125,50.28125,50.28125,0.0,0.0,5.3125,0.15625,0.46875,0.4166666567325592,0.02083333395421505,1.46875,0.0,0.0,3,3 1
87,1011.3384399414062,829.6988525390625,681.178466796875,281.4937438964844,3.09375,0.0,4.15625,8.28125,3.09375,0.0625,1.03125,0.0,4.09375,34.099998474121094,26.8125,2.0,2.09375,71.5625,71.5625,0.0,0.0,0.0,0.0,0.0,0.47187501192092896,0.015625,1.0,0.0,0.0,3,3 1
88,1007.73583984375,831.0388793945312,680.2730102539062,278.1000061035156,3.125,0.0,4.375,8.625,3.125,0.21875,1.125,0.03125,4.125,34.29375076293945,21.96875,2.0,2.125,82.90625,82.90625,0.0,0.0,0.0,0.0,0.0,0.32604166865348816,0.0364583358168602,1.3125,0.0,0.0,3,3 1
89,1114.2080078125,945.3206176757812,779.6590576171875,297.79376220703125,3.34375,0.0,4.53125,9.0,3.3125,0.21875,1.15625,0.0,4.3125,39.11249923706055,20.625,2.0,2.34375,81.0625,81.0625,0.0,0.0,0.0,0.0,0.0,0.4541667103767395,0.0390625,1.4375,0.0,0.0,3,3 1
90,1127.6002197265625,925.4269409179688,763.0776977539062,273.9750061035156,3.3125,0.0,4.5625,9.0625,3.28125,0.21875,1.21875,0.0625,4.28125,34.75,22.71875,2.0,2.3125,74.03125,74.03125,0.0,0.0,5.3125,0.125,0.59375,0.6635416746139526,0.02447916753590107,1.125,0.0,0.0,3,3 1
91,1255.6622314453125,1065.1695556640625,885.2234497070312,310.95623779296875,3.5625,0.0,4.84375,9.6875,3.5625,0.25,1.28125,0.03125,4.5625,39.88750076293945,23.75,2.0,2.5625,93.65625,93.65625,0.03750000149011612,0.01875000074505806,15.75,0.28125,1.375,1.3333333730697632,0.04791666567325592,1.1875,0.0,0.0,3,3 1
92,1067.0086669921875,917.0023193359375,754.3282470703125,291.75,3.3125,0.0,4.4375,8.84375,3.25,0.03125,1.15625,0.15625,4.25,34.98125076293945,25.15625,2.0,2.3125,106.0625,106.0625,0.0,0.0,0.0,0.0,0.0,1.306249976158142,0.03125,1.25,0.0,0.0,3,3 1
93,874.2332763671875,745.8175048828125,606.725830078125,292.32501220703125,2.9375,0.0,4.1875,8.21875,2.9375,0.15625,1.09375,0.09375,3.9375,31.649999618530273,27.59375,2.0,1.9375,98.71875,98.71875,0.0,0.0,0.0,0.0,0.0,0.908333420753479,0.0062500000931322575,0.96875,0.0,0.0,3,3 1
94,1030.3197021484375,900.6383056640625,740.6323852539062,327.95623779296875,3.25,0.0,4.5,8.84375,3.25,0.15625,1.125,0.125,4.1875,34.26250076293945,22.1875,3.1875,2.25,84.53125,84.53125,0.0,0.0,0.0,0.0,0.0,0.9322916865348816,0.03750000149011612,1.25,0.0,0.0,3,3 1
95,802.7213745117188,728.9387817382812,593.7973022460938,331.52813720703125,2.859375,0.0,4.125,8.203125,2.90625,0.078125,1.171875,0.25,3.796875,29.90625,26.890625,3.796875,1.859375,93.5625,93.5625,0.0,0.0,2.65625,0.03125,0.15625,0.9744791984558105,0.01302083395421505,0.828125,0.0,0.0,1,1 3
96,776.8215942382812,667.7530517578125,542.7916870117188,312.75,2.703125,0.0,4.1875,8.34375,2.8125,0.078125,1.34375,0.40625,3.703125,27.868749618530273,27.640625,3.734375,1.703125,59.296875,59.296875,0.0,0.0,0.0,0.0,0.0,1.0411458015441895,0.00390625,0.609375,0.0,0.0,3,3 2
97,863.7684326171875,723.9263916015625,587.754638671875,290.4906311035156,2.90625,0.0,4.046875,8.09375,2.890625,0.015625,1.15625,0.140625,3.890625,27.712499618530273,34.265625,2.0,1.90625,66.09375,66.09375,0.0,0.0,0.0,0.0,0.0,1.0223958492279053,0.0,0.59375,0.0,0.0,3,3 1
98,987.7570190429688,801.2020874023438,656.18603515625,304.85626220703125,3.03125,0.0,4.234375,8.421875,3.03125,0.046875,1.15625,0.15625,4.03125,30.703125,29.734375,2.0,2.03125,56.953125,56.953125,0.0,0.0,0.0,0.0,0.0,0.9437500238418579,0.01015624962747097,0.4375,0.0,0.0,3,3 1
99,1086.1507568359375,895.6290893554688,736.83447265625,315.640625,3.234375,0.0,4.53125,9.015625,3.203125,0.1875,1.28125,0.140625,4.203125,34.446876525878906,29.75,2.0,2.234375,69.515625,69.515625,0.0,0.0,0.0,0.0,0.0,0.796875,0.02395833283662796,0.71875,0.0,0.0,3,3 1
100,1043.0638427734375,857.6170654296875,704.8380126953125,308.53436279296875,3.140625,0.0,4.578125,9.125,3.140625,0.1875,1.40625,0.25,4.140625,32.94062423706055,33.28125,2.0,2.140625,57.53125,57.53125,0.0,0.0,5.3125,0.078125,0.296875,0.801562488079071,0.01145833358168602,0.796875,0.0,0.0,3,3 1
101,939.0529174804688,807.4888916015625,660.808837890625,303.703125,3.046875,0.0,4.546875,9.0625,3.046875,0.1875,1.46875,0.3125,4.046875,31.459375381469727,30.5625,2.0,2.046875,57.359375,57.359375,0.0,0.0,0.0,0.0,0.0,1.0432292222976685,0.01875000074505806,0.71875,0.0,0.0,3,3 1
102,984.7470092773438,859.1541748046875,705.56982421875,309.7875061035156,3.15625,0.0,4.578125,9.125,3.15625,0.125,1.390625,0.3125,4.140625,31.996875762939453,30.515625,2.265625,2.15625,67.765625,67.765625,0.0,0.0,7.96875,0.171875,0.46875,0.856249988079071,0.0052083334885537624,0.796875,0.0,0.0,3,3 1
103,983.967041015625,852.3322143554688,699.4488525390625,322.578125,3.125,0.0,4.859375,9.65625,3.125,0.125,1.671875,0.625,4.109375,33.26250076293945,28.84375,2.21875,2.125,65.828125,65.828125,0.0,0.0,2.65625,0.015625,0.1875,0.9739583730697632,0.00390625,0.796875,0.0,0.0,3,3 1
104,912.6763916015625,804.9351806640625,658.7328491210938,301.4906311035156,3.03125,0.0,4.8125,9.5,3.015625,0.125,1.671875,0.671875,4.015625,31.431249618530273,32.0625,2.0,2.03125,66.59375,66.59375,0.0,0.0,2.65625,0.078125,0.359375,0.9713541865348816,0.012500000186264515,0.5625,0.0,0.0,3,3 1
105,959.7456665039062,854.11669921875,701.2603759765625,331.13751220703125,3.109375,0.0,5.140625,10.109375,3.078125,0.25,1.90625,0.8125,4.0625,33.76874923706055,30.53125,2.234375,2.109375,62.671875,62.671875,0.0,0.0,2.65625,0.046875,0.15625,0.7645833492279053,0.02526041492819786,0.96875,0.0,0.0,1,1 3
106,904.3764038085938,764.3504028320312,624.44775390625,311.5249938964844,2.921875,0.0,4.953125,9.90625,2.921875,0.046875,2.03125,0.984375,3.921875,29.65625,30.75,2.0,1.921875,37.703125,37.703125,0.0,0.0,0.0,0.0,0.0,1.046875,0.008333333767950535,0.375,0.0,0.0,3,3 1
107,963.4743041992188,811.7529296875,665.8182373046875,301.4312438964844,3.015625,0.0,5.125,10.234375,3.015625,0.125,2.09375,0.984375,4.015625,31.690624237060547,29.03125,2.0,2.015625,37.78125,37.78125,0.0,0.0,2.65625,0.078125,0.359375,1.0458333492279053,0.01718750037252903,0.484375,0.0,0.0,3,3 4
108,898.0039672851562,784.1150512695312,643.2619018554688,278.78125,2.953125,0.0,5.03125,10.0625,2.953125,0.078125,2.078125,1.0,3.953125,29.109375,29.71875,2.0,1.953125,23.09375,23.09375,0.0,0.0,0.0,0.0,0.0,1.09375,0.0078125,0.390625,0.0,0.0,3,3 1
109,981.3416137695312,844.19384765625,694.5010986328125,294.0218811035156,3.078125,0.0,5.25,10.46875,3.078125,0.171875,2.140625,1.0,4.078125,31.581249237060547,32.046875,2.0,2.078125,26.265625,26.265625,0.0,0.0,2.65625,0.078125,0.421875,0.9958332777023315,0.01640624925494194,0.515625,0.0,0.0,3,3 1
110,1032.2879638671875,871.9505615234375,720.1803588867188,284.40936279296875,3.109375,0.0,5.265625,10.5,3.109375,0.171875,2.125,0.984375,4.109375,34.134376525878906,26.71875,2.0,2.109375,29.625,29.625,0.0,0.0,5.3125,0.109375,0.359375,0.890625,0.02526041492819786,0.90625,0.0,0.0,3,3 1
111,1145.4344482421875,985.7537841796875,818.6300659179688,297.73748779296875,3.34375,0.0,5.609375,11.171875,3.328125,0.28125,2.234375,1.0,4.328125,35.265625,27.59375,2.0,2.34375,29.1875,29.1875,0.0,0.0,21.25,0.5,1.46875,0.8182291984558105,0.04010416567325592,1.0,0.0,0.0,3,3 1
112,1175.493896484375,1047.5660400390625,872.2320556640625,301.7906188964844,3.46875,0.0,5.765625,11.515625,3.4375,0.375,2.328125,0.953125,4.421875,36.79999923706055,26.546875,2.0,2.46875,33.09375,33.09375,0.0,0.0,26.5625,0.484375,1.75,1.0979167222976685,0.05234374850988388,1.265625,0.0,0.0,3,3 1
113,1248.058349609375,1108.828369140625,925.4241333007812,317.69061279296875,3.578125,0.0,5.984375,11.90625,3.578125,0.46875,2.359375,0.9375,4.5625,40.09687423706055,27.140625,2.0,2.578125,32.03125,32.03125,0.02500000037252903,0.0062500000931322575,42.375,0.828125,2.28125,0.9802082777023315,0.0625,1.4375,0.0,0.0,3,3 1
114,1176.555908203125,1046.755126953125,870.6484375,308.66876220703125,3.46875,0.0,5.90625,11.71875,3.453125,0.46875,2.375,0.96875,4.453125,38.384376525878906,23.296875,2.0,2.46875,37.9375,37.9375,0.012500000186264515,0.0031250000465661287,18.53125,0.328125,0.953125,1.0125000476837158,0.0559895820915699,1.515625,0.0,0.0,3,3 1
115,1339.0711669921875,1202.368896484375,1005.72509765625,325.1812438964844,3.78125,0.0,6.21875,12.40625,3.765625,0.53125,2.421875,0.921875,4.765625,42.087501525878906,20.6875,2.0,2.78125,38.109375,38.109375,0.07500000298023224,0.01875000074505806,34.15625,0.640625,2.21875,1.2041666507720947,0.10000000149011612,1.5,0.0,0.0,3,3 1
116,1226.06640625,1076.267822265625,896.5103759765625,310.6312561035156,3.53125,0.0,5.734375,11.46875,3.515625,0.34375,2.21875,0.875,4.515625,39.415626525878906,22.890625,1.984375,2.53125,39.921875,39.921875,0.11249999701976776,0.02500000037252903,28.65625,0.546875,1.84375,0.703125,0.04348958283662796,1.5,0.0,0.0,3,3 1
117,1426.6480712890625,1279.9051513671875,1072.9541015625,343.3125,3.9375,0.0,6.265625,12.421875,3.921875,0.53125,2.234375,0.796875,4.9375,43.724998474121094,17.546875,2.0,2.9375,40.4375,40.4375,0.10625000298023224,0.02500000037252903,41.96875,0.828125,2.6875,0.92083340883255,0.05833332985639572,1.609375,0.0,0.0,3,3 1
118,1123.4442138671875,987.9006958007812,819.3021240234375,322.26873779296875,3.359375,0.0,5.46875,10.921875,3.359375,0.359375,2.09375,0.75,4.359375,35.724998474121094,22.828125,1.96875,2.359375,44.5,44.5,0.0625,0.0062500000931322575,18.28125,0.453125,1.75,0.7880208492279053,0.046875,1.1875,0.0,0.0,3,3 1
119,1293.7158203125,1142.6722412109375,954.150390625,328.125,3.671875,0.0,5.625,11.203125,3.65625,0.421875,1.921875,0.546875,4.65625,39.53125,19.578125,2.0,2.671875,41.03125,41.03125,0.10625000298023224,0.02500000037252903,41.96875,0.9375,3.0625,0.8489583730697632,0.03802083432674408,1.46875,0.0,0.0,3,3 1
120,1221.193359375,1078.61669921875,897.3557739257812,344.32501220703125,3.546875,0.0,5.625,11.203125,3.53125,0.3125,2.046875,0.78125,4.53125,38.15937423706055,17.953125,2.0,2.546875,48.4375,48.4375,0.0,0.0,18.59375,0.375,1.296875,1.015625,0.05234374850988388,1.28125,0.0,0.0,3,3 1
121,1367.931396484375,1199.6180419921875,1003.8035278320312,353.3843688964844,3.765625,0.0,5.921875,11.765625,3.765625,0.359375,2.078125,0.796875,4.765625,41.287498474121094,19.421875,1.984375,2.765625,38.375,38.375,0.08124999701976776,0.015625,36.78125,0.890625,2.890625,0.986458420753479,0.03307291865348816,1.25,0.0,0.0,3,3 1
122,1372.726806640625,1157.443603515625,968.2542724609375,334.06561279296875,3.671875,0.0,5.78125,11.453125,3.671875,0.46875,2.0,0.640625,4.671875,40.51250076293945,23.21875,1.984375,2.671875,41.375,41.375,0.012500000186264515,0.0062500000931322575,47.75,1.25,4.890625,0.8166667222976685,0.05442707985639572,1.125,0.0,0.0,3,3 1
123,1464.583740234375,1287.858154296875,1080.8116455078125,355.85626220703125,3.9375,0.0,6.25,12.40625,3.9375,0.65625,2.25,0.625,4.9375,42.337501525878906,20.71875,1.9375,2.9375,40.71875,40.71875,0.21875,0.05000000074505806,62.65625,1.5,4.90625,0.879687488079071,0.07239583134651184,1.421875,0.0,0.0,3,3 1
124,1394.0465087890625,1224.2860107421875,1025.1068115234375,355.59063720703125,3.828125,0.0,5.734375,11.34375,3.828125,0.28125,1.796875,0.609375,4.828125,40.86249923706055,22.953125,1.984375,2.828125,51.578125,51.578125,0.03125,0.0031250000465661287,45.0,1.125,3.8125,1.1333333253860474,0.03125,1.09375,0.0,0.0,3,3 1
125,1269.7392578125,1107.591552734375,922.728515625,352.5218811035156,3.609375,0.0,5.421875,10.78125,3.625,0.140625,1.734375,0.671875,4.609375,38.228126525878906,22.828125,2.203125,2.609375,62.640625,62.640625,0.0,0.0,26.5625,0.6875,2.296875,0.9994791746139526,0.015625,0.984375,0.0,0.0,3,3 1
126,1374.419677734375,1181.209228515625,987.3191528320312,344.1468811035156,3.75,0.0,5.640625,11.203125,3.765625,0.296875,1.796875,0.59375,4.75,40.46875,26.96875,2.171875,2.75,63.09375,63.09375,0.05000000074505806,0.012500000186264515,26.3125,0.625,2.421875,1.0385416746139526,0.03020833432674408,1.09375,0.0,0.0,3,3 1
127,1518.3065185546875,1304.462646484375,1093.897216796875,362.765625,4.0,0.0,5.90625,11.75,4.0,0.40625,1.875,0.46875,5.0,43.72187423706055,22.5,1.96875,3.0,56.875,56.875,0.05000000074505806,0.0062500000931322575,58.1875,1.4375,4.3125,0.7713541984558105,0.08958333730697632,1.34375,0.0,0.0,3,3 1
128,1612.0244140625,1407.451171875,1182.598876953125,380.8374938964844,4.203125,0.0,6.390625,12.75,4.1875,0.84375,2.171875,0.359375,5.1875,46.990623474121094,20.109375,2.0,3.203125,58.28125,58.28125,0.16249999403953552,0.04062499850988388,62.9375,1.453125,4.453125,0.7317708134651184,0.09166666865348816,1.640625,0.0,0.0,3,3 1
129,1427.0870361328125,1248.803466796875,1042.41357421875,365.20623779296875,3.9375,0.0,5.859375,11.640625,3.921875,0.390625,1.859375,0.546875,4.921875,41.47187423706055,22.0625,2.0,2.9375,71.0,71.0,0.05624999850988388,0.00937500037252903,36.90625,0.78125,2.390625,0.9572917222976685,0.04609375074505806,1.6875,0.0,0.0,3,3 1
130,1582.626708984375,1392.848876953125,1168.651611328125,385.0531311035156,4.203125,0.0,6.15625,12.171875,4.1875,0.453125,1.84375,0.5,5.1875,45.25312423706055,26.046875,2.0,3.203125,72.0,72.0,0.012500000186264515,0.0031250000465661287,63.6875,1.390625,4.109375,1.0177083015441895,0.04869791865348816,1.609375,0.0,0.0,3,3 1
131,1290.853271484375,1113.6234130859375,926.9049682617188,348.75311279296875,3.640625,0.0,5.375,10.71875,3.640625,0.1875,1.703125,0.5625,4.625,39.26874923706055,27.046875,2.21875,2.640625,73.09375,73.09375,0.0,0.0,18.59375,0.484375,1.640625,0.9416667222976685,0.02395833283662796,1.3125,0.0,0.0,3,3 1
132,1484.0111083984375,1295.30859375,1084.1522216796875,378.0,4.0,0.0,5.96875,11.828125,3.984375,0.4375,1.875,0.546875,4.984375,43.771873474121094,23.03125,2.0,3.0,70.921875,70.921875,0.0062500000931322575,0.0031250000465661287,53.09375,1.21875,4.59375,1.0244791507720947,0.04791666567325592,1.328125,0.0,0.0,3,3 1
133,1532.816162109375,1342.6942138671875,1126.263916015625,383.0625,4.078125,0.0,6.0625,12.015625,4.0625,0.53125,1.890625,0.46875,5.0625,45.14374923706055,24.0,2.0,3.078125,68.234375,68.234375,0.0,0.0,58.4375,1.390625,4.671875,0.9739583134651184,0.0716145858168602,1.40625,0.0,0.0,3,3 1
134,1373.6326904296875,1189.58203125,992.015625,360.84375,3.796875,0.0,5.734375,11.40625,3.765625,0.421875,1.90625,0.546875,4.765625,41.443748474121094,25.75,2.0,2.796875,73.171875,73.171875,0.0062500000931322575,0.0031250000465661287,31.84375,0.703125,1.9375,1.021875023841858,0.05494792014360428,1.46875,0.0,0.0,3,3 1
135,1246.07763671875,1073.333740234375,890.2882080078125,352.29376220703125,3.578125,0.0,5.40625,10.765625,3.5625,0.21875,1.796875,0.625,4.5625,38.759376525878906,24.875,2.0,2.578125,67.484375,67.484375,0.0,0.0,21.25,0.484375,1.421875,0.5729166865348816,0.04218750074505806,1.609375,0.0,0.0,3,3 1
136,1306.1202392578125,1141.2850341796875,949.3211059570312,356.0531311035156,3.71875,0.0,5.5625,11.03125,3.65625,0.34375,1.8125,0.5625,4.65625,39.068748474121094,24.203125,2.0,2.71875,62.25,62.25,0.0,0.0,29.21875,0.5625,2.140625,0.9125000238418579,0.03880208358168602,1.609375,0.0,0.0,3,3 1
137,1260.0302734375,1078.2864990234375,896.51220703125,348.10626220703125,3.5625,0.0,5.328125,10.625,3.5625,0.328125,1.734375,0.4375,4.5625,38.47187423706055,23.75,2.0,2.5625,58.4375,58.4375,0.0,0.0,23.90625,0.546875,1.734375,0.5713541507720947,0.06927083432674408,1.40625,0.0,0.0,3,3 1
138,1423.1075439453125,1217.44482421875,1017.6373291015625,364.86248779296875,3.828125,0.0,5.71875,11.390625,3.828125,0.625,1.84375,0.265625,4.828125,42.98125076293945,24.234375,2.0,2.828125,60.296875,60.296875,0.20000000298023224,0.04374999925494194,46.8125,1.1875,3.875,0.543749988079071,0.05364583805203438,1.65625,0.0,0.0,3,3 1
139,1514.7991943359375,1284.81494140625,1076.8125,378.125,3.953125,0.0,5.75,11.453125,3.9375,0.609375,1.765625,0.203125,4.9375,44.28437423706055,22.921875,2.0,2.953125,69.296875,69.296875,0.0,0.0,61.09375,1.484375,4.359375,0.7796875238418579,0.09609375149011612,1.1875,0.0,0.0,3,3 2
140,1601.1429443359375,1368.117431640625,1148.21337890625,389.79998779296875,4.125,0.0,6.09375,12.1875,4.109375,0.84375,1.984375,0.140625,5.109375,47.34687423706055,18.125,2.0,3.125,64.5,64.5,0.11874999850988388,0.03750000149011612,68.46875,1.59375,4.234375,0.9979166984558105,0.1497395783662796,1.390625,0.0,0.0,3,3 1
141,1504.6007080078125,1291.5164794921875,1080.9893798828125,379.09063720703125,4.0,0.0,5.546875,11.09375,3.96875,0.5625,1.578125,0.015625,4.96875,44.78125,22.109375,2.0,3.0,77.359375,77.359375,0.03125,0.0031250000465661287,58.28125,1.171875,3.09375,0.92083340883255,0.1002604216337204,1.46875,0.0,0.0,3,3 1
142,1427.4569091796875,1213.768798828125,1014.8704833984375,366.8062438964844,3.828125,0.0,5.328125,10.640625,3.765625,0.484375,1.546875,0.078125,4.765625,41.946876525878906,24.0,2.0,2.828125,49.203125,49.203125,0.0,0.0,47.8125,1.0,3.109375,0.7364583611488342,0.08307291567325592,1.203125,0.0,0.0,3,3 1
143,1558.9522705078125,1315.8865966796875,1103.5626220703125,398.6499938964844,4.015625,0.0,5.59375,11.1875,4.0,0.5625,1.59375,0.03125,5.0,45.775001525878906,23.765625,2.0,3.015625,62.796875,62.796875,0.0062500000931322575,0.0031250000465661287,63.71875,1.5,4.265625,0.8911458253860474,0.11145832389593124,1.125,0.0,0.0,3,3 1
144,1551.5013427734375,1305.8040771484375,1095.982666015625,396.40313720703125,3.984375,0.0,5.515625,10.984375,4.0,0.515625,1.5,0.015625,4.953125,43.53125,22.90625,2.4375,2.984375,59.578125,59.578125,0.03750000149011612,0.0031250000465661287,66.21875,1.375,4.171875,1.4291666746139526,0.09270833432674408,0.921875,0.0,0.0,3,3 1
145,1446.1318359375,1217.55859375,1017.95947265625,391.3031311035156,3.828125,0.0,5.3125,10.59375,3.84375,0.4375,1.4375,0.0625,4.8125,41.931251525878906,26.09375,2.46875,2.828125,80.6875,80.6875,0.012500000186264515,0.0031250000465661287,53.0625,1.375,3.890625,0.8833333253860474,0.07916666567325592,0.9375,0.0,0.0,3,3 1
146,1697.8695068359375,1425.8758544921875,1199.8822021484375,423.36248779296875,4.21875,0.0,5.78125,11.5625,4.140625,0.640625,1.640625,0.015625,5.125,47.806251525878906,24.71875,2.21875,3.21875,80.3125,80.3125,0.01875000074505806,0.0031250000465661287,79.59375,1.90625,5.953125,1.1687500476837158,0.17734375596046448,0.796875,0.0,0.0,3,3 1
147,1450.020751953125,1206.62158203125,1009.0823364257812,405.73126220703125,3.78125,0.0,5.328125,10.65625,3.828125,0.53125,1.5,0.015625,4.78125,43.53437423706055,21.15625,2.578125,2.78125,66.03125,66.03125,0.012500000186264515,0.0031250000465661287,42.4375,1.0625,3.0,0.796875,0.08411458134651184,0.984375,0.0,0.0,3,3 1
148,1552.0450439453125,1292.216064453125,1084.7125244140625,415.3999938964844,3.9375,0.0,5.40625,10.8125,3.953125,0.46875,1.453125,0.03125,4.90625,44.328125,28.265625,2.78125,2.9375,57.09375,57.09375,0.02500000037252903,0.0062500000931322575,71.59375,1.859375,6.09375,1.1838542222976685,0.05624999850988388,0.8125,0.0,0.0,3,3 1
149,1606.2166748046875,1342.6856689453125,1128.7469482421875,397.74688720703125,4.046875,0.0,5.578125,11.140625,4.0625,0.515625,1.515625,0.015625,5.03125,44.65312576293945,26.328125,2.21875,3.046875,50.09375,50.09375,0.012500000186264515,0.0031250000465661287,71.65625,1.875,5.953125,1.03125,0.07838542014360428,0.9375,0.0,0.0,3,3 1
150,1639.6732177734375,1379.655029296875,1159.3128662109375,434.53436279296875,4.125,0.0,5.703125,11.390625,4.109375,0.59375,1.578125,0.015625,5.09375,46.665626525878906,26.328125,2.21875,3.125,46.703125,46.703125,0.06875000149011612,0.00937500037252903,71.375,1.78125,5.609375,1.1901041269302368,0.09218750149011612,0.890625,0.0,0.0,3,3 1
151,1747.535400390625,1469.817626953125,1237.56005859375,454.09063720703125,4.296875,0.0,5.96875,11.90625,4.296875,0.640625,1.65625,0.03125,5.28125,49.359375,26.65625,2.25,3.296875,62.28125,62.28125,0.03125,0.0062500000931322575,84.84375,2.296875,6.390625,1.1640625,0.09765625,0.765625,0.0,0.0,3,3 1
152,1825.206787109375,1544.2843017578125,1302.90576171875,455.6968688964844,4.4375,0.0,6.125,12.25,4.421875,0.65625,1.703125,0.046875,5.421875,51.15312576293945,27.8125,2.0,3.4375,58.65625,58.65625,0.16249999403953552,0.02812499925494194,102.78125,2.75,8.515625,1.2213541269302368,0.09088541567325592,0.890625,0.0,0.0,3,3 1
153,1869.0838623046875,1582.962158203125,1336.8309326171875,450.5874938964844,4.515625,0.0,6.21875,12.4375,4.46875,0.75,1.75,0.015625,5.453125,51.32500076293945,25.796875,2.09375,3.515625,60.046875,60.046875,0.15625,0.03125,108.125,2.84375,8.953125,1.5458333492279053,0.09348958730697632,0.96875,0.0,0.0,3,3 1
154,1638.3135986328125,1405.804931640625,1183.669677734375,415.98748779296875,4.171875,0.0,5.59375,11.171875,4.1875,0.4375,1.40625,0.03125,5.109375,45.30937576293945,27.53125,2.859375,3.171875,56.890625,56.890625,0.10000000149011612,0.01875000074505806,89.8125,2.0,6.921875,1.3869792222976685,0.05364583805203438,1.0625,0.0,0.0,3,3 1
155,1724.910888671875,1489.4521484375,1254.715087890625,453.078125,4.34375,0.0,5.921875,11.828125,4.28125,0.609375,1.625,0.046875,5.265625,48.20000076293945,32.09375,2.109375,3.34375,52.421875,52.421875,0.13124999403953552,0.03125,94.96875,2.3125,6.984375,0.9661458134651184,0.09609375149011612,1.0,0.0,0.0,3,3 1
156,1351.3515625,1151.7528076171875,962.9280395507812,385.65936279296875,3.671875,0.0,4.953125,9.890625,3.65625,0.328125,1.296875,0.03125,4.578125,39.09062576293945,30.296875,2.515625,2.671875,64.15625,64.15625,0.15000000596046448,0.03750000149011612,49.71875,1.328125,4.5,0.9203125238418579,0.0390625,0.71875,0.0,0.0,3,3 1
157,1740.1007080078125,1485.040771484375,1251.1612548828125,434.2875061035156,4.34375,0.0,5.796875,11.578125,4.234375,0.53125,1.5625,0.015625,5.234375,47.95624923706055,32.5,1.984375,3.34375,67.515625,67.515625,0.675000011920929,0.171875,81.625,2.265625,7.28125,1.2677083015441895,0.06276042014360428,1.0625,0.0,0.0,3,3 1
158,1831.755126953125,1549.595458984375,1307.478271484375,436.28436279296875,4.46875,0.0,5.90625,11.78125,4.40625,0.453125,1.5,0.015625,5.40625,50.506248474121094,30.609375,2.0,3.46875,67.96875,67.96875,0.762499988079071,0.18125000596046448,97.125,2.640625,8.03125,1.296875,0.05494792014360428,1.0625,0.0,0.0,3,3 1
159,1771.121826171875,1506.105224609375,1271.929443359375,414.67498779296875,4.359375,0.0,5.765625,11.5,4.28125,0.5,1.484375,0.0,5.234375,48.009376525878906,27.53125,2.5,3.359375,60.46875,60.46875,0.981249988079071,0.19374999403953552,98.6875,2.5625,7.671875,1.1286457777023315,0.04739583283662796,1.03125,0.0,0.0,3,3 1
160,1824.9779052734375,1532.591552734375,1295.8436279296875,399.9593811035156,4.40625,0.0,5.875,11.734375,4.390625,0.5,1.484375,0.0,5.359375,47.912498474121094,28.234375,2.25,3.40625,51.203125,51.203125,0.3687500059604645,0.109375,107.0625,2.90625,8.765625,0.98333340883255,0.05260416865348816,0.984375,0.0,0.0,3,3 1
161,1840.4251708984375,1544.833740234375,1306.7708740234375,393.6312561035156,4.421875,0.0,6.046875,12.0625,4.4375,0.59375,1.609375,0.015625,5.40625,49.15312576293945,27.109375,2.28125,3.421875,44.5625,44.5625,1.2374999523162842,0.30937498807907104,105.375,2.875,8.96875,0.9432291984558105,0.06875000149011612,1.109375,0.0,0.0,3,3 1
162,1938.0211181640625,1637.2578125,1385.3544921875,409.8374938964844,4.625,0.0,6.28125,12.53125,4.609375,0.625,1.671875,0.015625,5.609375,53.03125,23.8125,2.0,3.625,62.671875,62.671875,1.7312500476837158,0.37812501192092896,108.21875,3.125,9.53125,1.2630208730697632,0.05572916194796562,1.171875,0.0,0.0,3,3 1
163,1810.505615234375,1535.091064453125,1297.427978515625,398.73748779296875,4.40625,0.0,6.015625,11.96875,4.390625,0.59375,1.609375,0.0,5.375,51.63750076293945,25.890625,2.0625,3.40625,67.484375,67.484375,1.6375000476837158,0.375,95.40625,2.84375,9.15625,1.0963541269302368,0.04479166865348816,1.125,0.0,0.0,3,3 1
164,1818.4727783203125,1562.251220703125,1319.113525390625,424.890625,4.484375,0.0,6.03125,12.0,4.375,0.546875,1.59375,0.109375,5.375,51.478126525878906,28.96875,2.0,3.484375,71.25,71.25,1.8250000476837158,0.3843750059604645,105.09375,2.84375,9.53125,1.5744792222976685,0.05364583805203438,1.046875,0.0,0.0,3,3 1
